,day_of_week,schedule,language,comment,church_name,church_address
20,0.0,6:00 PM - 07:00 PM,,,Mary Queen of Peace Shrine (EDSA Shrine),"EDSA cor. Ortigas Ave, Quezon City, Metro Manila"
21,6.0,1:30 PM - 2:30 PM,,,Mary Queen of Peace Shrine (EDSA Shrine),"EDSA cor. Ortigas Ave, Quezon City, Metro Manila"
22,6.0,3:00 PM - 4:00 PM,,,Mary Queen of Peace Shrine (EDSA Shrine),"EDSA cor. Ortigas Ave, Quezon City, Metro Manila"
23,6.0,4:30 PM - 5:30 PM,,,Mary Queen of Peace Shrine (EDSA Shrine),"EDSA cor. Ortigas Ave, Quezon City, Metro Manila"
24,6.0,6:00 PM - 7:00 PM,,,Mary Queen of Peace Shrine (EDSA Shrine),"EDSA cor. Ortigas Ave, Quezon City, Metro Manila"
25,6.0,7:30 PM - 8:30 PM,,,Mary Queen of Peace Shrine (EDSA Shrine),"EDSA cor. Ortigas Ave, Quezon City, Metro Manila"
0,6.0,7:30 AM - 8:30 AM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
1,5.0,5:00 PM - 6:00 PM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
2,4.0,5:00 PM - 6:00 PM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
3,3.0,5:00 PM - 6:00 PM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
4,2.0,5:00 PM - 6:00 PM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
5,1.0,5:00 PM - 6:00 PM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
6,0.0,6:30 AM - 07:30 AM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
7,6.0,9:00 AM - 10:00 AM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
8,0.0,5:00 PM - 06:00 PM,,Anticipated  Mass,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
9,6.0,10:30 AM - 11:30 AM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
10,6.0,3:00 PM - 4:00 PM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
11,6.0,4:30 PM - 5:30 PM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
12,6.0,6:00 PM - 7:00 PM,,,Mary the Queen Parish,"Belfast Avenue, Neopolitan, Novaliches, Quezon City, Metro Manila"
0,6.0,6:00 AM - 7:00 AM,Tagalog,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
1,5.0,6:30 AM - 7:30 AM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
2,4.0,6:30 AM - 7:30 AM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
3,3.0,6:30 AM - 7:30 AM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
4,2.0,6:30 AM - 7:30 AM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
5,1.0,6:30 AM - 7:30 AM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
6,0.0,6:30 AM - 07:30 AM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
7,6.0,7:15 AM - 8:15 AM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
8,5.0,12:15 PM - 1:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
9,4.0,12:15 PM - 1:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
10,3.0,12:15 PM - 1:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
11,2.0,12:15 PM - 1:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
12,1.0,12:15 PM - 1:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
13,0.0,12:15 PM - 01:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
14,6.0,8:30 AM - 9:30 AM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
15,5.0,6:15 PM - 7:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
16,4.0,6:15 PM - 7:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
17,3.0,6:15 PM - 7:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
18,2.0,6:15 PM - 7:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
19,1.0,6:15 PM - 7:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
20,0.0,6:15 PM - 07:15 PM,,Anticipated Mass,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
21,6.0,9:45 AM - 10:45 AM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
22,6.0,11:00 AM - 12:00 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
23,6.0,12:15 PM - 1:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
24,6.0,3:30 PM - 4:30 PM,Tagalog,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
25,6.0,4:45 PM - 5:45 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
26,6.0,6:15 PM - 7:15 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
27,6.0,7:30 PM - 8:30 PM,,,Minor Basilica of the National Shrine of Our Lady of Mt. Carmel,"Broadway Avenue, New Manila, Quezon City, Metro Manila"
0,6.0,7:00 AM - 8:00 AM,Tagalog,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
1,5.0,6:30 AM - 7:30 AM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
2,4.0,6:30 AM - 7:30 AM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
3,3.0,6:30 AM - 7:30 AM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
4,2.0,6:30 AM - 7:30 AM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
5,1.0,6:30 AM - 7:30 AM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
6,0.0,6:30 AM - 07:30 AM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
7,6.0,9:00 AM - 10:00 AM,English,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
8,5.0,6:30 PM - 7:30 PM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
9,4.0,5:00 PM - 6:00 PM,,Street Mass,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
10,3.0,6:30 PM - 7:30 PM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
11,2.0,6:30 PM - 7:30 PM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
12,1.0,6:30 PM - 7:30 PM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
13,0.0,6:30 PM - 07:30 PM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
14,6.0,11:00 AM - 12:00 PM,Tagalog,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
15,4.0,6:30 PM - 7:30 PM,,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
16,6.0,2:30 PM - 3:30 PM,Tagalog,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
17,6.0,4:00 PM - 5:00 PM,English,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
18,6.0,6:00 PM - 7:00 PM,English,,Most Holy Redeemer Parish,"Brixton Hill St., Araneta Ave., Quezon City, Metro Manila"
0,6.0,6:00 AM - 7:00 AM,Filipino,,Most Holy Redeemer Parish,"Malac cor. Inaman St., Masambong, San Francisco Del Monte, Quezon City, Metro Manila"
1,3.0,6:00 AM - 7:00 AM,Filipino,,Most Holy Redeemer Parish,"Malac cor. Inaman St., Masambong, San Francisco Del Monte, Quezon City, Metro Manila"
2,1.0,6:00 PM - 7:00 PM,Filipino,,Most Holy Redeemer Parish,"Malac cor. Inaman St., Masambong, San Francisco Del Monte, Quezon City, Metro Manila"
3,0.0,6:00 AM - 07:00 AM,,First Saturday only,Most Holy Redeemer Parish,"Malac cor. Inaman St., Masambong, San Francisco Del Monte, Quezon City, Metro Manila"
4,6.0,8:00 AM - 9:00 AM,Filipino,FB Live,Most Holy Redeemer Parish,"Malac cor. Inaman St., Masambong, San Francisco Del Monte, Quezon City, Metro Manila"
5,0.0,6:00 PM - 07:00 PM,Filipino,Anticipated Mass,Most Holy Redeemer Parish,"Malac cor. Inaman St., Masambong, San Francisco Del Monte, Quezon City, Metro Manila"
6,6.0,10:00 AM - 11:00 AM,Filipino,,Most Holy Redeemer Parish,"Malac cor. Inaman St., Masambong, San Francisco Del Monte, Quezon City, Metro Manila"
7,6.0,6:00 PM - 7:00 PM,Filipino,,Most Holy Redeemer Parish,"Malac cor. Inaman St., Masambong, San Francisco Del Monte, Quezon City, Metro Manila"
0,6.0,6:00 AM - 7:00 AM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
1,5.0,6:00 AM - 7:00 AM,,Livestream,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
2,4.0,6:00 AM - 7:00 AM,,Livestream,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
3,3.0,6:00 AM - 7:00 AM,,Livestream,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
4,2.0,6:00 AM - 7:00 AM,,Livestream,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
5,1.0,6:00 AM - 7:00 AM,,Livestream,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
6,0.0,6:00 AM - 07:00 AM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
7,6.0,7:30 AM - 8:30 AM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
8,5.0,7:00 AM - 8:00 AM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
9,4.0,7:00 AM - 8:00 AM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
10,3.0,7:00 AM - 8:00 AM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
11,2.0,7:00 AM - 8:00 AM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
12,1.0,7:00 AM - 8:00 AM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
13,0.0,7:30 AM - 08:30 AM,,Livestream,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
14,6.0,9:00 AM - 10:00 AM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
15,5.0,6:00 PM - 7:00 PM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
16,4.0,6:00 PM - 7:00 PM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
17,3.0,6:00 PM - 7:00 PM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
18,2.0,6:00 PM - 7:00 PM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
19,1.0,6:00 PM - 7:00 PM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
20,0.0,6:00 PM - 07:00 PM,,Livestream,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
21,6.0,10:30 AM - 11:30 AM,,Livestream,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
22,6.0,12:00 PM - 1:00 PM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
23,6.0,3:00 PM - 4:00 PM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
24,6.0,4:30 PM - 5:30 PM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
25,6.0,6:00 PM - 7:00 PM,,Livestream,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
26,6.0,7:30 PM - 8:30 PM,,,National Shrine of Our Lady of Lourdes,"NS Amoranto corner Kanlaon Street, Quezon City, Metro Manila"
0,6.0,8:00 AM - 9:00 AM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
1,5.0,6:30 AM - 7:30 AM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
2,4.0,6:30 AM - 7:30 AM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
3,3.0,6:30 AM - 7:30 AM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
4,2.0,6:30 AM - 7:30 AM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
5,1.0,6:30 AM - 7:30 AM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
6,0.0,6:30 AM - 07:30 AM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
7,6.0,10:00 AM - 11:00 AM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
8,5.0,6:00 PM - 7:00 PM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
9,4.0,6:00 PM - 7:00 PM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
10,3.0,6:00 PM - 7:00 PM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
11,2.0,6:00 PM - 7:00 PM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
12,1.0,6:00 PM - 7:00 PM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
13,0.0,6:00 PM - 07:00 PM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
14,6.0,4:00 PM - 5:00 PM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
15,6.0,6:00 PM - 7:00 PM,,,Nativity of the  Lord Parish,"#151 E. Garcia St., Cubao, Quezon City, Metro Manila"
0,6.0,7:00 AM - 8:00 AM,,FB Live,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
1,5.0,6:00 AM - 7:00 AM,,FB Live,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
2,4.0,6:00 AM - 7:00 AM,,FB Live,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
3,3.0,6:00 AM - 7:00 AM,,FB Live,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
4,2.0,6:00 AM - 7:00 AM,,FB Live,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
5,1.0,6:00 AM - 7:00 AM,,FB Live,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
6,0.0,6:00 AM - 07:00 AM,,FB Live,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
7,6.0,9:00 AM - 10:00 AM,,,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
8,5.0,6:30 PM - 7:30 PM,,,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
9,4.0,6:30 PM - 7:30 PM,,,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
10,3.0,6:30 PM - 7:30 PM,,,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
11,2.0,6:30 PM - 7:30 PM,,,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
12,1.0,6:30 PM - 7:30 PM,,,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
13,0.0,6:30 PM - 07:30 PM,,"Anticipated Mass, FB Live",Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
14,6.0,11:00 AM - 12:00 PM,,,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
15,6.0,5:00 PM - 6:00 PM,,FB Live,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
16,6.0,7:00 PM - 8:00 PM,,,Our Lady of Consolation Parish,"81 Alondras St., Mira-Nila Homes Congressional Ext., Quezon City, Metro Manila"
0,6.0,7:30 AM - 8:30 AM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
1,5.0,6:30 AM - 7:30 AM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
2,4.0,6:30 AM - 7:30 AM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
3,3.0,6:30 AM - 7:30 AM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
4,2.0,6:30 AM - 7:30 AM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
5,1.0,6:30 AM - 7:30 AM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
6,0.0,6:30 AM - 07:30 AM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
7,6.0,9:00 AM - 10:00 AM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
8,5.0,6:00 PM - 7:00 PM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
9,4.0,6:00 PM - 7:00 PM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
10,3.0,6:00 PM - 7:00 PM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
11,2.0,6:00 PM - 7:00 PM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
12,1.0,6:00 PM - 7:00 PM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
13,0.0,6:00 PM - 07:00 PM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
14,6.0,12:00 PM - 1:00 PM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
15,6.0,4:30 PM - 5:30 PM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
16,6.0,6:00 PM - 7:00 PM,,,Our Lady of Fatima Parish,"#37 Cordillera St., Brgy. Don Manuel, Quezon City, Metro Manila"
0,6.0,6:00 AM - 7:00 AM,Tagalog,,Our Lady of Guadalupe Parish,"Palmera Springs 3, Camarin, Quezon City, Metro Manila"
1,3.0,6:00 PM - 7:00 PM,,,Our Lady of Guadalupe Parish,"Palmera Springs 3, Camarin, Quezon City, Metro Manila"
2,2.0,6:00 PM - 7:00 PM,,,Our Lady of Guadalupe Parish,"Palmera Springs 3, Camarin, Quezon City, Metro Manila"
3,1.0,6:00 PM - 7:00 PM,,,Our Lady of Guadalupe Parish,"Palmera Springs 3, Camarin, Quezon City, Metro Manila"
4,0.0,7:00 AM - 08:00 AM,,,Our Lady of Guadalupe Parish,"Palmera Springs 3, Camarin, Quezon City, Metro Manila"
5,6.0,8:00 AM - 9:00 AM,English,,Our Lady of Guadalupe Parish,"Palmera Springs 3, Camarin, Quezon City, Metro Manila"
6,6.0,10:00 AM - 11:00 AM,Tagalog,FB Live,Our Lady of Guadalupe Parish,"Palmera Springs 3, Camarin, Quezon City, Metro Manila"
7,6.0,5:00 PM - 6:00 PM,Tagalog,,Our Lady of Guadalupe Parish,"Palmera Springs 3, Camarin, Quezon City, Metro Manila"
0,6.0,6:00 AM - 7:00 AM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
1,5.0,6:30 AM - 7:30 AM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
2,4.0,6:30 AM - 7:30 AM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
3,3.0,6:30 AM - 7:30 AM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
4,2.0,6:30 AM - 7:30 AM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
5,1.0,6:30 AM - 7:30 AM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
6,0.0,6:30 AM - 07:30 AM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
7,6.0,7:30 AM - 8:30 AM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
8,5.0,6:30 PM - 6:30 PM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
9,4.0,6:30 PM - 6:30 PM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
10,3.0,6:30 PM - 6:30 PM,,,Our Lady of Hope Parish,"107 Road 3, Bagong Pag-asa, Quezon City, Metro Manila"
